index	upstream_sha	commit_date	subject	review_status	decision	rtd_commit	notes
1535	eced02468444d429a4e9a2b9622b7bd30a1710d4	2026-06-04	fix(sui): `sui start` resumes the embedded fullnode (index over the fullnode gRPC) (#26884)	UNREVIEWED			
1536	91f9d310a50ae63843dcd9fd1aa972fa4232f44c	2026-06-04	fix(ci): derive release cache_family from the .0 minor branch (#26895)	UNREVIEWED			
1537	1dd02e4261841fefd60f3a42e6b06e9ed6a653c7	2026-06-04	docs: add high-level SDK comparison page (#26890)	UNREVIEWED			
1538	5244f8f2c5c73d523add3ad1c19247f40b57110d	2026-06-04	Remove unnecessary async from AuthorityState methods (#26889)	UNREVIEWED			
1539	1b9e2d324ca5d80ecb8dd0b70e3a79ea9b1a59ae	2026-06-05	docs: remove testnet-only notices from PAS documentation (#26902)	UNREVIEWED			
1540	4bdc0a4c486696a6e170e0fed963e2811a5aabc6	2026-06-05	Refactor rosetta auxillary data handling	UNREVIEWED			
1541	9220309ea9267f517920510dc5f6e0cb788a0c61	2026-06-05	gasless rosetta (#26900)	UNREVIEWED			
1542	4f5ae6295080c9ca75fe2cd9041d0ac091606d57	2026-06-05	Support extra grpc headers in Rosetta (#26904)	UNREVIEWED			
1543	5406f210c81bd5c7a3078be0c3d4507c0d674973	2026-06-05	fix(protocol-config): move always_advance_dkg_to_resolution to version 127 (#26896)	UNREVIEWED			
1544	9c33cc6d4c6d5de120ca0e149d17b35e6020c5d5	2026-06-07	fix(mysten-network): apply connect_timeout to lazy gRPC channels (#26911)	UNREVIEWED			
1545	94bfdb24ad71371ccf7c1247fc09534e04b3d1a8	2026-06-07	core: record a highest-committed-checkpoint watermark atomic with outputs	UNREVIEWED			
1546	d36a363774682992219e2141947c18d4c6f02317	2026-06-07	core: stop rpc-index double-counting checkpoints after a rebuild	UNREVIEWED			
1547	5c392a5a6a94bd31def84676c2b2158814c00db7	2026-06-08	fix(sui-benchmark): prevent duplicate tx digests in benchmark workloads (#26913)	UNREVIEWED			
1548	d0a491bc3442c699da6861e9355d1190b34bdd78	2026-06-08	fix(ci): trigger-builds cache_family falls back to main when branch not cut (#26917)	UNREVIEWED			
1549	a0710529342506d9846ad0da8d2ef2c058f9cc0c	2026-06-08	Enforce soft bundle gas price equality (#26882)	UNREVIEWED			
1550	b3e08910af03c511f45974f730bedda2b488087b	2026-06-08	ci(setup-sccache): backward-compatible AWS OIDC support + role specs (#26922)	UNREVIEWED			
1551	686a33f94189ad72205f4c8276a1ea44ed8e7360	2026-06-08	[decompiler] Extract local-name analysis into refinement::liveness module	UNREVIEWED			
1552	6d43b521fa11a7c10d4463cd7a8bf1c5ab61bb93	2026-06-08	[decompiler] Inline let-bindings whose RHS is a single-use variable	UNREVIEWED			
1553	dc291ebd175f7819ba4ffc8de52065e7efe089a9	2026-06-08	[decompiler] Collapse `*(&e)` to `e` in `simplify_borrow_deref`	UNREVIEWED			
1554	5537e65be17036512142ab5196042346cfb5e821	2026-06-08	[decompiler] Add refinements/simplify_borrow_deref Move test	UNREVIEWED			
1555	4a4b6d6728c6778c9c3fff0a1ae4c6cf289c63e0	2026-06-08	[decompiler] Refinements test: switch deref_in_guard to deref_in_arith	UNREVIEWED			
1556	a5a48b9c524abd94928fd17529bc4437b51ffc4f	2026-06-08	[decompiler] Tighten `simplify_borrow_deref` shape check	UNREVIEWED			
1557	82a6a2f9a455a40581a978bf1b1659802e264993	2026-06-08	ci(sccache): warm-cache via GitHub OIDC instead of static AWS keys (#26923)	UNREVIEWED			
1558	0a78b083e43acfa84d4ff73cb750491cd5a8c4d0	2026-06-08	[decompiler] Generalize inline-let to immutable RHS in `inline_immutable_alias`	UNREVIEWED			
1559	b777943881e04d24160fe4a05e81f09141fc8931	2026-06-08	[decompiler] Add refinements/inline_immutable_alias Move test	UNREVIEWED			
1560	afbb508432f0371c58fac659bc2463cdac039baa	2026-06-08	[decompiler] Guard `inline_immutable_alias` against mut-borrowed slots	UNREVIEWED			
1561	2d88b53369d25d06da23fde28daad3fe8d179da6	2026-06-08	simtest: add DKG failure regression to reconfig_with_crashes_and_delays (#26892)	UNREVIEWED			
1562	c2a157a3778c2fc136be55dce32b26791fa63ba9	2026-06-08	docs(oidc): record provisioned release-s3 role; mark kms role blocked (#26924)	UNREVIEWED			
1563	4d038786228ec8188d103f25ca9875eec6cee90f	2026-06-08	ci(sccache): nightly build via GitHub OIDC instead of static AWS keys (#26925)	UNREVIEWED			
1564	fdb818008aa9c0a024d1d90f7d4052b8cd4631b9	2026-06-08	[decompiler] Fold boolean-literal if-arms in `bool_if_simplify`	UNREVIEWED			
1565	411c90c07cb9f492b67e2f787f3916c596968366	2026-06-08	[decompiler] Add refinements/bool_if_simplify Move test	UNREVIEWED			
1566	cf48a2997547b1e365e8bbe35a20dee64ff89a8f	2026-06-08	[decompiler] Push `!` through comparison ops in `negate_comparison`	UNREVIEWED			
1567	866ab1fa852899aa36035db401f1783ee587ecc7	2026-06-08	[decompiler] Add refinements/negate_comparison Move test	UNREVIEWED			
1568	8398bee9ac1bddc10c97231060d15b6761f8a902	2026-06-08	[decompiler] Tighten `negate_comparison` destructure	UNREVIEWED			
1569	2bfbfb8fec226f1238d4c1068290347ec8519249	2026-06-08	[decompiler] Inline single-use let into its head-position consumer in `collapse_let_usage`	UNREVIEWED			
1570	0f93ce6aa0218a2c61cb67aea6b75595ff59fc40	2026-06-08	[decompiler] Add refinements/collapse_let_usage Move test	UNREVIEWED			
1571	b20465c0e023e374c0145b42a0ca8b98bc8ad015	2026-06-08	[decompiler] `collapse_let_usage`: use `Refine` trait walker	UNREVIEWED			
1572	dd1641fa160f9ce0391f16faaf33d73120c01646	2026-06-08	feat(seed-search): add --error-regex flag for targeted seed discovery (#26920)	UNREVIEWED			
1573	367c07d4409e582c2b225355ec2865b0c863a782	2026-06-08	[decompiler] Hoist a terminating arm out of `let X = if (...)` in `lift_terminating_arm`	UNREVIEWED			
1574	9a5d4e8ba1cfa8612156d140b02064da016df0f0	2026-06-08	[decompiler] Add refinements/lift_terminating_arm Move test	UNREVIEWED			
1575	12aa8956306b26eddd35797f29f7b750ee6e13e5	2026-06-08	[decompiler] Share `always_terminates` between `simplify_if` and `lift_terminating_arm`	UNREVIEWED			
1576	c6535b5556631c73409c2d4f93d1fb344b59c230	2026-06-08	[decompiler] `lift_terminating_arm`: fold analyze+take into one fn	UNREVIEWED			
1577	940491055557269c75bb473dd03783f2f1398de3	2026-06-08	composite workload: regression test for IFFW gas-smashing underflow (#26865)	UNREVIEWED			
1578	7c0c78591d2b6aaa1f1d7be3ad5e1fffa06b66ca	2026-06-08	[decompiler] Canonicalize `literal op X` to `X op' literal` in `simplify_zero_compare`	UNREVIEWED			
1579	8d3507cbb9fffb0b6cf5e6b1bfb13dbb79849dc2	2026-06-08	[decompiler] Add refinements/simplify_zero_compare Move test	UNREVIEWED			
1580	097107e4c854692eb95268a408d455c28c310f2b	2026-06-08	[decompiler] Tighten `simplify_zero_compare` arity check	UNREVIEWED			
1581	30a288737cf2fb505c154d92a52d8426d01e9e49	2026-06-08	[decompiler] `simplify_zero_compare`: comment literal check, defer op lookup	UNREVIEWED			
1582	06ff93b5a1acbf7690e31e35a39afed48b44bb3a	2026-06-08	[decompiler] Strip redundant `freeze` wrappers in `dedupe_freeze`	UNREVIEWED			
1583	26b87f9cfefdb5a8ca8ce45a5cdd2712e883391b	2026-06-08	[decompiler] Tighten `dedupe_freeze` shape check	UNREVIEWED			
1584	cb75ea9d8668f438afd298a78de8a1ada5e4c005	2026-06-08	[decompiler] `dedupe_freeze`: per-arm rewrite, drop bool relay	UNREVIEWED			
1585	ee66e49c2a6ff5c977557f6e2e29d6771236138d	2026-06-08	[decompiler] Add dedupe_freeze unit tests	UNREVIEWED			
1586	7f2e4ba70b46383930d21c1ba6cdb698624cec46	2026-06-09	fix(sui-core): allow epoch to advance by >1 in submit_tx ValidatorHaltedAtEpochEnd retry (#26921)	UNREVIEWED			
1587	44cbd478cffe1a939915add02e8d1fbfa1c3f6a5	2026-06-09	Unify validity_check and validity_check_no_gas_check for dry_run (#26794)	UNREVIEWED			
1588	3104a6b5553107ff8f75ad582b03d383fcb31ae2	2026-06-09	add sui-tool db-shell: interactive shell for validator databases (#26854)	UNREVIEWED			
1589	0697f92b1258ee1f910f2a96ca093061e7b624cd	2026-06-09	Adding dummy byte to ExtantEvent dimension (#26906)	UNREVIEWED			
1590	e4f650c14f8e903f01447b8bb1ea33691b7ffed6	2026-06-10	Unanchored Negation (#26932)	UNREVIEWED			
1591	a403e3c01d403381894fcc04cedc6ff3c9080aad	2026-06-10	ci(sccache): bridge.yml dual-pass OIDC (Phase 3 pilot) (#26927)	UNREVIEWED			
1592	b7851baddb78f79e73eafc1a183a10b90f317d9e	2026-06-10	Harden private release download scripts (#26945)	UNREVIEWED			
1593	004a12a0fe4808e2c640c98230769a76ad67215c	2026-06-11	Use serde_with::Bytes in Signature::Deserialize (#26753)	UNREVIEWED			
1594	8bb44c781582c6be5a1a677de6f11312be2420cf	2026-06-11	docs(oidc): per-call-site setup-sccache caller inventory + classification (#26926)	UNREVIEWED			
1595	bc467651ba191ae99e74522b7be4f51869b6b002	2026-06-11	Fall back to newest public version in protocol compatibility check (#26947)	UNREVIEWED			
1596	c8f4a24ceeba07f517fc50cf65db9a2437d2506e	2026-06-11	Fix cargo-deny advisory failures (RUSTSEC-2026-0172/0173/0174) (#26948)	UNREVIEWED			
1597	ceae355bd35ab83229b5dad21be57869750936f1	2026-06-11	ci(sccache): dual-pass OIDC for rust.yml and external.yml (Phase 3) (#26946)	UNREVIEWED			
1598	719ac32d413bde983502e8ae3e5b36ff6aaa0989	2026-06-11	ci(release): split sui-releases S3 ops into an OIDC environment job (Phase 5) (#26951)	UNREVIEWED			
1599	78c52318271bc4493c61e59a3bba28556b9768f6	2026-06-12	Fix accumulator and gasless metrics (#26949)	UNREVIEWED			
1600	8c1a5dbc40b12b91e5ce79f8f0e259c69f63269c	2026-06-13	Split latest account amount reads (#26908)	UNREVIEWED			
1601	911b66673ed2acf7358bbe4e1b87456ad200e9c5	2026-06-15	fix(graphql): unexpected unicode in SuiAddress (#26958)	UNREVIEWED			
1602	ad6b04a4f2be1e9da9f5254134270471ddc4930b	2026-06-15	ci(release): pin checkout to the tag namespace and validate the tag prefix (#26953)	UNREVIEWED			
1603	75a1e7923ae3cc3ef787c8fd8c6ade112aa6d995	2026-06-15	docs(oidc): correct Phase-4 fork-exclusion framing + release dispatch hazard (#26952)	UNREVIEWED			
1604	5cdcf2c85ab4568ee6cc41005dd1cd3f476cd74a	2026-06-15	docs(oidc): record Phase-4 decision — option A (all PRs read-only) (#26960)	UNREVIEWED			
1605	5ef0405b2f2d46aaf9662874c54861d5e45544fb	2026-06-15	ci: restrict heavy CI token permissions (#26766)	UNREVIEWED			
1606	91b34b2ffe68f27f7bcbe458a8f752fdbd46b060	2026-06-15	[sui-adapter][easy] Skip collecting runtime telemetry for dry-run/dev-inspect (#26950)	UNREVIEWED			
1607	c605814b1abca4e4a720fff8c5158ca78409afb2	2026-06-15	json-rpc: pair checkpoint summaries with their own contents (#26964)	UNREVIEWED			
1608	f0f4ce96fb308cdda07191947cb68938b453b93d	2026-06-15	test-cluster: retry submit_and_execute on transient post-reconfiguration consensus timeouts (#26965)	UNREVIEWED			
1609	0333f585c86c75bc214f8bf838fe006bbc572ba7	2026-06-15	json-rpc: add config flag to disable the JSON-RPC HTTP service (#26967)	UNREVIEWED			
1610	14b389728a7f70c66b483ee487f266d90556684d	2026-06-15	ci(release): flip release-build sccache to the OIDC RW role (Phase 5) (#26963)	UNREVIEWED			
1611	0a7d9d28b4ab061f5abe58363057087ef97149fd	2026-06-15	Bound accumulator amounts to representable limits before charging gas (#26955)	UNREVIEWED			
1612	4ac25e815ee4290c462982687facfa1d17fda229	2026-06-15	ci(sccache): same-repo PRs assume the read-only OIDC role (Phase 4, option A) (#26962)	UNREVIEWED			
1613	364300a6b4c3fe7a1ebddf521697da35578b1905	2026-06-15	fix(ci): release.yml startup failure (empty ${{ }} in a run-block comment) (#26969)	UNREVIEWED			
1614	3ed924d833b23057bbb46c6b49dde62f5ff031ed	2026-06-15	docs: expand security, keytool, transaction-auth, logging, and zkLogin pages (#26701)	UNREVIEWED			
1615	14c59d81505b738529ab7013b21cc2341adce79d	2026-06-15	Fix postgres DoS advisories (RUSTSEC-2026-0178/0179/0180) (#26968)	UNREVIEWED			
1616	f636627563b38ef87ed0a84e675ac64c4cb5f641	2026-06-15	x: skip license-header check on codegen.rs scripts	UNREVIEWED			
1617	43aa5086e87fda0cd625f2a1739e026be3eecd3e	2026-06-15	consistent-store: introduce sui-consistent-store crate	UNREVIEWED			
1618	b8fbacfccb0d7c6dbdce6e52fbd977dfc0c0b355	2026-06-15	[easy][sui-transactional-test-runner] Add support for setting chain in `//# init` (#26971)	UNREVIEWED			
1619	80db556fde510d8c641e5de05a0c47236c5c05de	2026-06-16	Update gas prices for range proofs and ristretto (#26901)	UNREVIEWED			
1620	e5a1ebb17edc84fee7612df933f6bcf268ebe962	2026-06-16	Remove old checkpoint splitting path (#26954)	UNREVIEWED			
1621	e7cb8684d119aec5d06c27247c16988f7406fa23	2026-06-16	send-pr: specify what a PR description should contain (#26977)	UNREVIEWED			
1622	149a5734ce7005b2b3bb1cfcaf2a6cb22f4fdefb	2026-06-16	Assert settlement effects success in checkpoint builder to avoid race with persistence (#26860)	UNREVIEWED			
1623	b81bf3c29a542196d908408cca1111195f2ff841	2026-06-16	Bump anemo version (#26981)	UNREVIEWED			
1624	1e15e378c9cc92b842aa3eb11bb0b0bc9e7614a9	2026-06-16	Reliably report consistently-failing state-sync peers (#26973)	UNREVIEWED			
1625	58f64fcf5c8dfcc5ff0b659d97c0fd9ab8a147a2	2026-06-16	chore: sync shared Docusaurus components (#26915)	UNREVIEWED			
1626	669fe874cf457035fe12996a0d162eebfb251a41	2026-06-17	Don't panic when randomness receiver channel is closed during shutdown (#26989)	UNREVIEWED			
1627	2cd8b7090dde292868137ee79d4e5438f9000062	2026-06-17	Add DST argument to Ristretto255 range proof verification (#26885)	UNREVIEWED			
1628	8041b03cc1144f5810ec579e915914249ae5001c	2026-06-17	docs: align pages with security best practices guide (#26970)	UNREVIEWED			
1629	370c4df0c696d4f02328c22e247025d9300aa5aa	2026-06-17	Remove deadcode from authority logic (#26988)	UNREVIEWED			
1630	f2f1d0cb1179fbe5541a8463a399a6aaf482ce4e	2026-06-17	docs: Kapa.ai side modal and add CodeWalkthrough scroll-spy component (#26985)	UNREVIEWED			
1631	1d52736e1baf6b35498c2b8c5271df9c0d40593d	2026-06-17	fix(test): wait for address-balance deposit to settle on all nodes (#26974)	UNREVIEWED			
1632	ce0fe2653d7bf706e7a7a106fbf19d58316b824e	2026-06-17	Populate system state for archival (#26995)	UNREVIEWED			
1633	6e92c30de27d08a64e5b80c634d04b8182dd5442	2026-06-17	Refactor archival resolution & rendering (#27001)	UNREVIEWED			
1634	283500cd60e7763f570955b9732d810f2be97d7e	2026-06-17	docs: fix for style guide (#26987)	UNREVIEWED			
1635	2e196df64878a6ee6786cf739474e8bf4a85f726	2026-06-18	Custom `TransactionConnection` to support partially-filled results from bitmap streaming 2/n (#26897)	UNREVIEWED			
1636	d401109972516198871ae55975457d780ee5a9d7	2026-06-18	Enable Ristretto255 group ops and bulletproofs verification on testnet (#26998)	UNREVIEWED			
1637	df241e8b91e717fd6868845511d4bcbc6974c254	2026-06-18	[cli] upstream move lint (#26991)	UNREVIEWED			
1638	6637e9835b01464e9dfcda854754e9844f789ce2	2026-06-18	rpc-store: introduce sui-rpc-store crate (#26978)	UNREVIEWED			
1639	774eca4b1bd4b1a6ae3a9eb5c6dacaf5a261b981	2026-06-18	Enable timestamp_based_epoch_close on mainnet (#26996)	UNREVIEWED			
1640	b477e5a1440d48e4b331e921339781c4bdc9bc3b	2026-06-18	Return 404 on pruned epoch (#27006)	UNREVIEWED			
1641	8f6c229f0a309747a5991561adf9c8246dcb3377	2026-06-18	Remove scope digest from cursor (#27005)	UNREVIEWED			
1642	79585efd9e4a9ee85b90e37127e61c94ca6e4a2c	2026-06-18	Downgrade MVCC root-version stabilization check to non-invariant (#27007)	UNREVIEWED			
1643	a3027aa9e505a7eda529238192d472a5555b9bdb	2026-06-18	New txn bitmap dimensions to support package history queries. (#26957)	UNREVIEWED			
1644	d27ca8d3c524cb3d3782bf076556c57ab1b5145f	2026-06-18	Package write rpc support (#27010)	UNREVIEWED			
1645	51cc99786b9dedd5325c0ae93e37f409c79ca035	2026-06-18	sui-node: embed the rpc-store into the fullnode behind a config flag (#26979)	UNREVIEWED			
1646	9b9e32fb45184539911237ed06f16cbe4f0ca193	2026-06-19	[cli] Rename forking_mode to skip_signing (#27012)	UNREVIEWED			
1647	b124567746b3a78a7e294ac2de265f693401ec9d	2026-06-19	[sui-fork] Fix child object reads to support bounded versions (#26966)	UNREVIEWED			
1648	d034d564f84b901efe507ff8f6e4b5c8c0cb53bd	2026-06-19	Sui v1.74.0 Framework Bytecode snapshot (#27016)	UNREVIEWED			
1649	66ece6024145b27de72995acd469e7ed911cae1e	2026-06-19	Sui v1.75.0 Version Bump (#27017)	UNREVIEWED			
1650	860cf61397fb48cd80cf6bc1fa444fec3bdbbc34	2026-06-22	graphql: generalize Address.asTransactionObject (#27018)	UNREVIEWED			
1651	88ca368d52653c501f309f1319eec4218c025ba9	2026-06-22	[Block Streaming] consensus sync full nodes to verify local checkpoints (#26842)	UNREVIEWED			
1652	26088ad2382ceb24c143862614688e766c044268	2026-06-22	docs: fix self-referencing link in migration-strategies.mdx (#27021)	UNREVIEWED			
1653	cf371176c61147260d8ef1105fd9a7426ab91251	2026-06-22	Log GraphQL requests at trace level for replay (#27004)	UNREVIEWED			
1654	11f312fbd74bfa218019f1df848aa8a42b2dd4e4	2026-06-22	docs: JSON-RPC deprecation banner and Playground analytics (#27028)	UNREVIEWED			
1655	8e4fe12d5c4ef73e0d9065896979f5cd06166f1c	2026-06-22	[cli] Update the sui client balance to use gRPC list_balances (#26999)	UNREVIEWED			
1656	f0287cc7ac1287bbcf0802f97e7b6a12d290ed28	2026-06-22	[typed-store] Double WAL mmap window for perpetual tidehunter DB (#27029)	UNREVIEWED			
1657	ef5410b59f53a649e8c62ddec4f0939e97cb3147	2026-06-22	core: append TideHunter checkpoint watermark keyspace (#27033)	UNREVIEWED			
1658	4ab62da4b488b1a09fa37f9974acbb7ab43a70ad	2026-06-23	[move-ide] Added support for smart features in non-inlined macro functions (#26651)	UNREVIEWED			
1659	eed444460aa41926b10f54380caa03eb29db4f0d	2026-06-23	sui-proxy: add on-chain hashi committee resolver (#26975)	UNREVIEWED			
1660	0816947943b4c8784532ef75d7b53ea87fc42ccf	2026-06-23	[move-compiler][lint] Unused return value (#26801)	UNREVIEWED			
1661	443269fa63f79980e5f99f613568d9e4017a0c76	2026-06-23	[adapter] Simplify and remove stale gas-related gating (#27008)	UNREVIEWED			
1662	22566432dc46011610a09d31f1b1a5f916fd0041	2026-06-23	ci(release): drop vestigial static sccache AWS keys (OIDC-only) (#27045)	UNREVIEWED			
1663	1ddff1691ef82ed88efed6beee6ec8e597f3309d	2026-06-24	[trace-view] Hardening against source/bytecode mismatches (#26870)	UNREVIEWED			
1664	81693c18bf8fb202ebba61dfc8b8a41841e87cc6	2026-06-24	Add lower bound to object scans (#27047)	UNREVIEWED			
1665	0571566d49a8791e81ca43dd5577c3ed4b08738c	2026-06-24	Update quinn-proto (#27048)	UNREVIEWED			
1666	ff11a4224e9b1160e52c486d3ca3426e47d9b88e	2026-06-24	docs: Security-related docs updates and lagging tasks (#26835)	UNREVIEWED			
1667	bb17ee0d19ab1caaedd7c465ee7a0f4abf46c61d	2026-06-24	[typed-store] Add DBMap::snapshot_iterator for point-in-time iteration (#26874)	UNREVIEWED			
1668	22209dd8c7166f3f2494a79d4ce8fd174514296d	2026-06-24	[decompiler] Determinism fixes + add corpus residual fixtures	UNREVIEWED			
1669	34a2b608032cf6ba22706e2e33f121a1e0ae26fc	2026-06-24	[decompiler] Replace post-dom-based arm absorb with in-degree singly-entered check	UNREVIEWED			
1670	0fe3ca73dd568368e4e6b291204406d0e8c82c5a	2026-06-24	[decompiler] Embed multi-pred sink arms at loop heads	UNREVIEWED			
1671	1b40d65ad6d19cdae72ae541bea55183bc4f4a96	2026-06-24	[decompiler] Add convergence check to orphan hoist; refuse to fuse loop exits into Code blocks	UNREVIEWED			
1672	b8812802cff8900b27de854cf1cec869391e9994	2026-06-24	[decompiler] Recover loop exits + hoist orphans in CFG order	UNREVIEWED			
1673	9a1ee24a1beb69840e0deb201c8bbb5dc54741cd	2026-06-24	[decompiler] Add dispatch table for multi-succ loops	UNREVIEWED			
1674	50c5a0ea07f3062edd777fdacc2bdba77bd7c24a	2026-06-24	[decompiler] Dispatch synthesis cleanups + convergence_ok regression fixture	UNREVIEWED			
1675	b2f16fe5d5624e0159c66e7139eb8e8358617612	2026-06-24	[decompiler] Address review feedback on loop-refinement	UNREVIEWED			
1676	22f73023751598722099982b17b1f85dd247f992	2026-06-24	[decompiler] Address review: spacing before 'as' + cleaner alt deref	UNREVIEWED			
1677	fcffd3592a58848df968654c3f8176b283e665a1	2026-06-24	rpc-store: register RocksDB stats collector for embedded store (#27053)	UNREVIEWED			
1678	f6f3f514d5a59adf6841025e0cf8cf354bc05d80	2026-06-24	[graphql-stream] Add cursor field to Checkpoint [13/n] (#26731)	UNREVIEWED			
